title,value,id,object
"Janet Byrd, Oberlin College",1974,Polaroid,281053
"Janet Byrd, Oberlin College",1974,Polaroid,281054
"Janet Byrd, Oberlin College",1974,Polaroid,281055
"Janet Byrd, Oberlin College",1974,Polaroid,281057
"Janet Byrd, Oberlin College",1974,Polaroid,281058
"Janet Byrd, Oberlin College",1974,Polaroid,281059
"Janet Byrd, Oberlin College",1974,Polaroid,281060
"Janet Byrd, Oberlin College",1974,Polaroid,281061
"Janet Byrd, Oberlin College",1974,Polaroid,281062
"Janet Byrd, Oberlin College",1974,Polaroid,281063
"Janet Byrd, Oberlin College",1974,Polaroid,281064
"Janet Byrd, Oberlin College",1974,Polaroid,281065
"Janet Byrd, Oberlin College",1974,Polaroid,281066
"Janet Byrd, Oberlin College",1974,Polaroid,281068
"Janet Byrd, Oberlin College",1974,Polaroid,281069
"Janet Byrd, Oberlin College",1974,Polaroid,281070
"Janet Byrd, Oberlin College",1974,Polaroid,281071
"Janet Byrd, Oberlin College",1974,Polaroid,281072
"Janet Byrd, Oberlin College",1974,Polaroid,281073
"72 Portraits of Robert Motherwell, Helen Frankenthaler, David Smith, Eleanor Clark, and Others",1965,Negative,283549
Unidentified Man in Uniform,1943,Negative,273757
Unidentified Man in Uniform,1943,Negative,273758
Unidentified Man in Uniform,1943,Negative,273760
Unidentified Man in Uniform,1943,Negative,273761
Unidentified Man in Uniform,1943,Negative,273762
Unidentified Man in Uniform,1943,Negative,273763
Unidentified Man in Uniform,1943,Negative,273764
"Subway Passenger, New York City: Older Woman on Times Square Shuttle",1941,Negative,278996
"Subway Passengers, New York City: Sailors on Times Square Shuttle",1941,Negative,278997
"Subway Passengers, New York City: Sailors, Young Woman on Times Square Shuttle",1941,Negative,278998
"Subway Passengers, New York City: Two Young Women on Times Square Shuttle",1941,Negative,278999
"Subway Passengers, New York City: Two Young Women on Times Square Shuttle",1941,Negative,279000
"Subway Passenger, New York City: Man Reading on Times Square Shuttle",1941,Negative,279001
"Subway Passenger, New York City: Man Reading on Times Square Shuttle",1941,Negative,279002
"Subway Passenger, New York City: Man on Times Square Shuttle",1941,Negative,279003
"Subway Passenger, New York City: Woman in Headscarf and Fur Collar Holding Parcel on Times Square Shuttle",1941,Negative,279004
"Subway Passenger, New York City: Young Man in Billled Cap Reading on Times Square Shuttle",1941,Negative,279005
"Subway Passenger, New York City: Young Man in Billled Cap Reading on Times Square Shuttle",1941,Negative,279006
"Subway Passenger, New York City: Woman on Times Square Shuttle",1941,Negative,279007
"Subway Passenger, New York City: Sailor Beneath Chesterfield Cigarette Advertisement on Times Square Shuttle",1941,Negative,279008
"Subway Passenger, New York City: Sailor Beneath Chesterfield Cigarette Advertisement on Times Square Shuttle",1941,Negative,279009
"Subway Passengers, New York City: Woman and Sailor Beneath Chesterfield Cigarette Advertisement on Times Square Shuttle",1941,Negative,279010
"Subway Passenger, New York City: Woman on Times Square Shuttle",1941,Negative,279011
"Subway Passenger, New York City: Woman on Times Square Shuttle",1941,Negative,279012
"Subway Passenger, New York City: Man on Times Square Shuttle",1941,Negative,279013
"Subway Passengers, New York City: Two Men on Times Square Shuttle",1941,Negative,279014
"Subway Passenger, New York City: Woman on Times Square Shuttle",1941,Negative,279015
"Subway Passengers, New York City: Couple on Times Square Shuttle",1941,Negative,279016
"Subway Passenger, New York City: Woman on Times Square Shuttle",1941,Negative,279017
"Subway Passengers, New York City",1941,Negative,279018
"Subway Newsstand Vendor, New York City",1941,Negative,279019
"Subway Passengers, New York City: Man in Hat on Times Square Shuttle",1941,Negative,279020
"One 35mm Film Frame: Subway Passengers, New York City: Older Woman and Yawning Little Girl on Times Square Shuttle",1941,Negative,279021
"Subway Passenger, New York City: Man in Hat",1941,Negative,279022
"Subway Passenger, New York City: Man in Hat",1941,Negative,279023
"Subway Passenger, New York City: Man in Hat",1941,Negative,279024
"Subway Passenger, New York City: Western Union Telegram Boy",1941,Negative,279025
"Subway Passenger, New York City: Man in Hat",1941,Negative,279026
"Subway Passenger, New York City: Young Man Wearing Eyeglasses",1941,Negative,279027
"Subway Passenger, New York City: Man in Hat Beneath Metropolitan Museum Concert Poster",1941,Negative,279028
"Subway Passenger, New York City: Man in Hat Beneath Metropolitan Museum Concert Poster",1941,Negative,279029
"Subway Passenger, New York City: Man in Hat and Eyeglasses",1941,Negative,279033
"Subway Passenger, New York City: Young Woman in Eyeglasses and Wool Coat",1941,Negative,279034
"Subway Passenger, New York City: Young Woman in Eyeglasses and Wool Coat",1941,Negative,279035
"Subway Passenger, New York City: Man in Hat Beneath Map",1941,Negative,279036
"Subway Newsstand Vendor in Front of Magazine Display, New York City",1941,Negative,279037
"Subway Passenger, New York City: Man Wearing Eyeglasses and Hat in Car Corner",1941,Negative,279038
"Subway Passenger, New York City: Man Wearing Eyeglasses and Hat in Car Corner (Blurred View)",1941,Negative,279039
"Magazine Display at Subway Newsstand, New York City",1941,Negative,279040
"Subway Passenger, New York City: Girl",1941,Negative,279041
"Subway Passenger, New York City: Girl",1941,Negative,279042
"Subway Passengers, New York City: Woman, Man Beneath ""Lex Ave Local"" Sign",1941,Negative,279043
"Subway Passengers, New York City: Woman, Man Beneath ""Lex Ave Local"" Sign",1941,Negative,279044
"Subway Passengers, New York City",1941,Negative,279045
"Subway Passengers, New York City: Mother and Daughter Beneath Symphony Poster",1941,Negative,279046
"Subway Passenger, New York City: Older Woman in Hat and Fur Collar",1941,Negative,279047
"Subway Passenger, New York City: Left Profile of Man in Hat",1941,Negative,279048
"Subway Passenger, New York City",1941,Negative,279049
"Subway Passengers, New York City: Man, Woman in Pillbox Hat",1941,Negative,279050
"Subway Passengers, New York City: Two Women Wearing Feathered Hats in Conversation",1941,Negative,279051
"Subway Passengers, New York City: Two Women Wearing Feathered Hats in Conversation",1941,Negative,279052
"The Morgans in Walker Evans's Living Room, Old Lyme, Connecticut",1974,Polaroid,281279
"The Morgans in Walker Evans's Living Room, Old Lyme, Connecticut",1974,Polaroid,281280
"The Morgans in Walker Evans's Living Room, Old Lyme, Connecticut",1974,Polaroid,281281
"Subway Passenger, New York City: Man Wearing Hat and Overcoat in Car Corner",1941,Negative,279053
"Subway Bookstall?, New York City",1941,Negative,279054
"Subway Passenger, New York City: Woman in Hat",1941,Negative,279055
"Subway Passenger, New York City: Man Reading Newspaper",1941,Negative,279056
"Subway Passenger, New York City: Man Beneath ""Pelham Bay Park"" Sign",1941,Negative,279057
"Subway Passengers, New York City: Two Men Beneath ""Pelham Bay Park"" Sign",1941,Negative,279058
"Subway Passengers, New York City: Couple with Child, Woman Reading Newspaper",1941,Negative,279059
"Subway Passenger, New York City: Woman in Hat and Fur Collar Beneath ""City Hall"" Sign",1941,Negative,279060
"Subway Passenger, New York City: Woman in Hat and Fur Collar Reading Beneath ""City Hall"" Sign",1941,Negative,279061
"Five 35mm Film Frames: Subway Passengers, New York City: Woman in Hat and Fur Collar Beneath ""City Hall"" Sign, Two Men Beneath ""City Hall"" Sign, Woman in Fur Hat and Collar",1941,Negative,279062
"Five 35mm Film Frames: Subway Passengers, New York City: Young Women in Hats",1941,Negative,279067
"Five 35mm Film Frames: Subway Passengers, New York City: Woman Wearing Eyeglasses and Hat, Man in Hat",1941,Negative,279072
"Four 35mm Film Frames: Subway Passengers, New York City: Man in Cap and Overcoat, Man in Suit and Hat",1941,Negative,279077
Buoy,1974,Polaroid,279631
Buoy,1974,Polaroid,279632
Buoy,1974,Polaroid,279633
Buoy,1974,Polaroid,279634
Buoy,1974,Polaroid,279635
"One 35mm Film Frame: Subway Passengers, New York City: Two Women in Conversation",1941,Negative,279111
"Five 35mm Film Frames: Subway Passengers, New York City: Two Women",1941,Negative,279112
"Two 35mm Film Frames: Subway Passengers, New York City: Woman, Two Men, Young Man in Hat Holding Parcel",1941,Negative,279117
Church from Across Road,1974,Polaroid,280028
Church from Across Road,1974,Polaroid,280029
Speed Limit Sign Fragment on Telephone Pole,1974,Polaroid,280246
Speed Limit Sign Fragment on Telephone Pole,1974,Polaroid,280248
Melinda Blauvelt and Roadside Sign,1974,Polaroid,281006
Melinda Blauvelt Removing Roadside Sign,1974,Polaroid,281007
Melinda Blauvelt Removing Roadside Sign,1974,Polaroid,281008
Melinda Blauvelt Removing Roadside Sign,1974,Polaroid,281009
Melinda Blauvelt Removing Roadside Sign,1974,Polaroid,281010
Melinda Blauvelt Removing Roadside Sign,1974,Polaroid,281011
"Eli Morgan in Walker Evans's Living Room, Old Lyme, Connecticut",1974,Polaroid,281290
"Eli Morgan in Walker Evans's Living Room, Old Lyme, Connecticut",1974,Polaroid,281291
"Studio and Darkroom at 201 East 93nd Street, New York City",1939,Photograph,272022
"Interior View of Walker Evans's Darkroom, 201 East 93rd Street, New York City",1939,Negative,274037
"Interior View of Darkroom at 201 East 93rd Street, New York City",1939,Photograph,282098
Helen Stokes Lindley,1974,Polaroid,280547
Helen Stokes Lindley,1974,Polaroid,280658
Helen Stokes Lindley,1974,Polaroid,280769
Helen Stokes Lindley,1974,Polaroid,280880
Helen Stokes Lindley,1974,Polaroid,280934
Helen Stokes Lindley,1974,Polaroid,280945
Helen Stokes Lindley,1974,Polaroid,280956
Helen Stokes Lindley,1974,Polaroid,280967
John Bacon,1974,Polaroid,281413
John Bacon,1974,Polaroid,281414
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274038
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274039
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274040
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274041
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274042
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274043
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274044
"Junk Shop Owner with Parrot on Shoulder, Williamsburg, Brooklyn",1939,Negative,274045
29 Views of Ben Shahn and Others at Party,1963,Negative,283571
"823 Views and Studies of Urban and Rural Poverty, Commissioned by Fortune Magazine for ""People and Places in Trouble"", Published March 1961, With Related Personal Snapshots Showing Robert Frank, Mary Frank, Eleanor Clark, and Isabelle Evans",1961,Negative,279140
"Seated Man Wearing Cap, for Fortune Magazine Article ""People and Places in Trouble""",1961,Photograph,284814
"Painted Advertisements and Menu Boards on Façade of N.E. Saul's Grocery Store, New Orleans, Louisiana",1936,Negative,275506
"View Down Canal Street with Coffee Shop Sign, New Orleans, Louisiana",1936,Negative,275593
"31 Items: Manuscript and Typescript Drafts and Notes, Carbons, and Project Ephemera Relating to ""Is the Market Right?"", Published in Fortune Magazine March 1948",1948,Manuscript materials,281800
"Five 35mm Film Frames: Subway Passengers, New York City: Man in Cap Reading Newspaper, Subway Car Interior",1941,Negative,278729
"Five 35mm Film Frames: Subway Passengers, New York City: Man in Bowler Hat",1941,Negative,278734
"One Page Carbon and Photomechanical Reproduction Relating to ""Before They Disappear"", Published in Fortune March 1957",1957,Manuscript materials,281818
"Five 35mm Film Frames: Subway Passengers, New York City: Man in Hat Reading Newspaper, Man in Hat, Woman",1941,Negative,278739
"Five 35mm Film Frames: Subway Passengers, New York City: Woman, Man in Hat and Overcoat",1941,Negative,278744
"Five 35mm Film Frames: Subway Passengers, New York City: Two Men, Older Woman",1941,Negative,278749
"Five 35mm Film Frames: Subway Passengers, New York City: Man Reading Newspaper, Mother with Book on Lap and Child",1941,Negative,278754
"Five 35mm Film Frames: Subway Passengers, New York City: Mother and Son with Book",1941,Negative,278762
"Five 35mm Film Frames: Subway Passengers, New York City:  Woman, Man Reading Newspaper",1941,Negative,278767
"Four 35mm Film Frames: Subway Passengers, New York City: Man with Newspaper, Woman Holding Package",1941,Negative,278772
"29 Manuscript and Typescript Drafts and Notes, Carbons, Photomechanical Reproductions, and Project Ephemera Relating to ""The Athenian Reach"", Published in Fortune, June 1964",1964,Manuscript materials,281826
"Four 35mm Film Frames: Anna Kavan, Living Room Interior",1941,Negative,277732
Five 35mm Film Frames: Anna Kavan,1941,Negative,277736
Five 35mm Film Frames: Anna Kavan,1941,Negative,277741
Five 35mm Film Frames: Anna Kavan,1941,Negative,277746
Five 35mm Film Frames: Anna Kavan,1941,Negative,277751
Five 35mm Film Frames: Anna Kavan,1941,Negative,277756
Five 35mm Film Frames: Anna Kavan,1941,Negative,277761
Subway Passenger,1938,Photograph,260670
"Two 35mm Film Frames: Subway Passengers, New York City: Woman in Hat and Fur Collar Looking Out Window of Elevated Train; Helen Levitt Seated in Elevated Subway Car",1938,Negative,278446
"Four 35mm Film Frames: View Down Subway Car with Seated Passengers, Seated Subway Passengers, Helen Levitt on the Subway, New York City",1938,Negative,278448
"Five 35mm Film Frames: Camera Store Window, New York City; Subway Passengers, New York City: Women Beneath ""7th Avenue Local"" Sign ",1938,Negative,278455
"Three 35mm Film Frames: Subway Passengers, New York City: Man and Couple, Man and Two Women",1938,Negative,278460
"Three 35mm Film Frames: Subway Passengers, New York City: Man and Two Women, Two Women",1938,Negative,278463
"Three 35mm Film Frames: Subway Passengers, New York City: Sleeping Elderly Woman, Young Woman and Two Men, Two Women",1938,Negative,278466
"Three 35mm Film Frames: Subway Passengers, New York City: Two Women",1938,Negative,278469
"Three 35mm Film Frames: Subway Passengers, New York City: Two Women",1938,Negative,278472
"Three 35mm Film Frames: Subway Passengers, New York City: Two Women",1938,Negative,278475
"Three 35mm Film Frames: Subway Passengers, New York City: Women",1938,Negative,278478
"Three 35mm Film Frames: Subway Passengers, New York City: Two Women, Woman in Face-Veiled Hat",1938,Negative,278481
Three 35mm Film Frames: Play Rehearsal Scene,1938,Negative,278484
Three 35mm Film Frames: Play Rehearsal Scene,1938,Negative,278490
Three 35mm Film Frames: Play Rehearsal Scene,1938,Negative,278493
"Five 35mm Film Frames: Subway Passengers, New York City: Woman Beneath ""Lex Ave Local"" Sign, Two Men in Conversation Beneath ""Lex Ave Local"" Sign, Two Men Beneath ""City Hall"" Sign",1938,Negative,278496
"Five 35mm Film Frames: Subway Passengers, New York City: Two Men Beneath ""City Hall"" Sign, Two Women",1938,Negative,278501
"Two 35mm Film Frames: Subway Passengers, New York City: Two Women",1938,Negative,278506
"Three 35mm Film Frames: Subway Passengers, New York City: Woman, Two Men",1938,Negative,278508
"Five 35mm Film Frames: Subway Passengers, New York City: Men and Women",1938,Negative,278511
"Five 35mm Film Frames: Subway Passengers, New York City: Two Nuns",1938,Negative,278516
"Four 35mm Film Frames: Subway Passengers, New York City",1938,Negative,278521
Wilson's Books,1958,Drawing,282553
"Side View of Hotel Porch, Bedford Springs, Pennsylvania",1935,Negative,278340
